Opened PDF: d:\coreminds\parsing\pdf-parser-python\uploads\c1f6f5ec-a39d-4a08-a68b-94274cba938c_PL-300-khhiih.pdf
Pages: 528

--- Page 4 ---
  get_images(full=True) count: 1051
    Image 213: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 214: xref=1452, w=834, h=222, ext=jpeg, size=12798 bytes
    Image 215: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 216: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 217: xref=1455, w=130, h=123, ext=jpeg, size=2321 bytes
    Image 218: xref=1456, w=996, h=252, ext=jpeg, size=9126 bytes
    Image 219: xref=1457, w=836, h=92, ext=jpeg, size=4645 bytes
    Image 220: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 221: xref=1459, w=1273, h=784, ext=jpeg, size=106010 bytes
    Image 222: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 223: xref=1461, w=1428, h=1024, ext=jpeg, size=193987 bytes
    Image 224: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 225: xref=1119, w=860, h=175, ext=jpeg, size=14759 bytes
    Image 226: xref=1120, w=685, h=206, ext=jpeg, size=21807 bytes
    Image 227: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 228: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 229: xref=1459, w=1273, h=784, ext=jpeg, size=106010 bytes
    Image 230: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 231: xref=1461, w=1428, h=1024, ext=jpeg, size=193987 bytes
    Image 232: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 233: xref=1466, w=1125, h=668, ext=jpeg, size=57404 bytes
    Image 234: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 235: xref=1468, w=624, h=370, ext=jpeg, size=19711 bytes
    Image 236: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 237: xref=1459, w=1273, h=784, ext=jpeg, size=106010 bytes
    Image 238: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 239: xref=1461, w=1428, h=1024, ext=jpeg, size=193987 bytes
    Image 240: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 241: xref=1472, w=376, h=192, ext=png, size=3441 bytes
    Image 242: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 243: xref=1459, w=1273, h=784, ext=jpeg, size=106010 bytes
    Image 244: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 245: xref=1461, w=1428, h=1024, ext=jpeg, size=193987 bytes
    Image 246: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 247: xref=1122, w=1020, h=192, ext=jpeg, size=16067 bytes
    Image 248: xref=1123, w=683, h=253, ext=jpeg, size=17063 bytes
    Image 249: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 250: xref=1476, w=433, h=172, ext=png, size=4181 bytes
    Image 251: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 252: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 253: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 254: xref=1480, w=502, h=293, ext=jpeg, size=13549 bytes
    Image 255: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 256: xref=1482, w=868, h=485, ext=jpeg, size=35770 bytes
    Image 257: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 258: xref=1484, w=309, h=348, ext=jpeg, size=9471 bytes
    Image 259: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 260: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 261: xref=1487, w=783, h=510, ext=jpeg, size=28924 bytes
    Image 262: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 263: xref=1489, w=624, h=406, ext=jpeg, size=18756 bytes
    Image 264: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 265: xref=1491, w=611, h=268, ext=png, size=13634 bytes
    Image 266: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 267: xref=1125, w=765, h=444, ext=jpeg, size=21485 bytes
    Image 268: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 269: xref=1493, w=691, h=419, ext=jpeg, size=21538 bytes
    Image 270: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 271: xref=1495, w=604, h=270, ext=jpeg, size=13096 bytes
    Image 272: xref=1496, w=604, h=270, ext=jpeg, size=14695 bytes
    Image 273: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 274: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 275: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 276: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 277: xref=1501, w=525, h=249, ext=png, size=9661 bytes
    Image 278: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 279: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 280: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 281: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 282: xref=1506, w=509, h=491, ext=jpeg, size=32874 bytes
    Image 283: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 284: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 285: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 286: xref=1509, w=574, h=560, ext=jpeg, size=36680 bytes
    Image 287: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 288: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 289: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 290: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 291: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 292: xref=1515, w=453, h=230, ext=jpeg, size=9855 bytes
    Image 293: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 294: xref=1517, w=412, h=226, ext=jpeg, size=10328 bytes
    Image 295: xref=1518, w=1067, h=642, ext=jpeg, size=43712 bytes
    Image 296: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 297: xref=1520, w=791, h=265, ext=jpeg, size=23863 bytes
    Image 298: xref=1521, w=743, h=273, ext=jpeg, size=23545 bytes
    Image 299: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 300: xref=1523, w=445, h=212, ext=png, size=6706 bytes
    Image 301: xref=1524, w=705, h=381, ext=jpeg, size=27078 bytes
    Image 302: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 303: xref=1128, w=1000, h=255, ext=jpeg, size=21153 bytes
    Image 304: xref=1129, w=549, h=365, ext=jpeg, size=17533 bytes
    Image 305: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 306: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 307: xref=1527, w=361, h=142, ext=jpeg, size=3047 bytes
    Image 308: xref=1528, w=765, h=202, ext=jpeg, size=16122 bytes
    Image 309: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 310: xref=1530, w=420, h=155, ext=jpeg, size=10751 bytes
    Image 311: xref=1531, w=624, h=162, ext=jpeg, size=15628 bytes
    Image 312: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 313: xref=1533, w=791, h=297, ext=jpeg, size=35286 bytes
    Image 314: xref=1534, w=779, h=286, ext=jpeg, size=34463 bytes
    Image 315: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 316: xref=1536, w=196, h=220, ext=png, size=2786 bytes
    Image 317: xref=1537, w=821, h=256, ext=jpeg, size=14249 bytes
    Image 318: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 319: xref=1539, w=829, h=253, ext=jpeg, size=14091 bytes
    Image 320: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 321: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 322: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 323: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 324: xref=1544, w=453, h=713, ext=jpeg, size=22200 bytes
    Image 325: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 326: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 327: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 328: xref=1547, w=691, h=243, ext=jpeg, size=7916 bytes
    Image 329: xref=1548, w=978, h=129, ext=jpeg, size=9157 bytes
    Image 330: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 331: xref=1550, w=1023, h=165, ext=jpeg, size=8706 bytes
    Image 332: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 333: xref=1552, w=783, h=355, ext=jpeg, size=16889 bytes
    Image 334: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 335: xref=1554, w=996, h=142, ext=jpeg, size=7230 bytes
    Image 336: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 337: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 338: xref=1557, w=898, h=194, ext=jpeg, size=6145 bytes
    Image 339: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 340: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 341: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 342: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 343: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 344: xref=1562, w=999, h=353, ext=jpeg, size=20549 bytes
    Image 345: xref=1563, w=880, h=148, ext=jpeg, size=5450 bytes
    Image 346: xref=1564, w=179, h=176, ext=jpeg, size=3685 bytes
    Image 347: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 348: xref=1566, w=824, h=328, ext=jpeg, size=15076 bytes
    Image 349: xref=1567, w=863, h=141, ext=jpeg, size=6033 bytes
    Image 350: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 351: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 352: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 353: xref=1571, w=624, h=112, ext=jpeg, size=6732 bytes
    Image 354: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 355: xref=1573, w=624, h=80, ext=jpeg, size=3464 bytes
    Image 356: xref=1574, w=1123, h=144, ext=jpeg, size=8147 bytes
    Image 357: xref=1575, w=496, h=194, ext=jpeg, size=11929 bytes
    Image 358: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 359: xref=1577, w=466, h=278, ext=jpeg, size=17643 bytes
    Image 360: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 361: xref=1579, w=554, h=356, ext=jpeg, size=20050 bytes
    Image 362: xref=1580, w=484, h=221, ext=jpeg, size=13408 bytes
    Image 363: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 364: xref=1582, w=417, h=101, ext=jpeg, size=6519 bytes
    Image 365: xref=1583, w=589, h=133, ext=jpeg, size=12533 bytes
    Image 366: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 367: xref=1585, w=1207, h=604, ext=jpeg, size=33442 bytes
    Image 368: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 369: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 370: xref=1587, w=533, h=279, ext=jpeg, size=8890 bytes
    Image 371: xref=1588, w=631, h=182, ext=jpeg, size=4564 bytes
    Image 372: xref=1589, w=935, h=198, ext=jpeg, size=5444 bytes
    Image 373: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 374: xref=1591, w=627, h=122, ext=jpeg, size=6463 bytes
    Image 375: xref=1592, w=1217, h=205, ext=jpeg, size=17964 bytes
    Image 376: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 377: xref=1594, w=516, h=215, ext=jpeg, size=16737 bytes
    Image 378: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 379: xref=1596, w=1125, h=159, ext=jpeg, size=30687 bytes
    Image 380: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 381: xref=1598, w=592, h=150, ext=jpeg, size=4995 bytes
    Image 382: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 383: xref=1600, w=721, h=435, ext=jpeg, size=24673 bytes
    Image 384: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 385: xref=1602, w=959, h=366, ext=jpeg, size=16063 bytes
    Image 386: xref=1603, w=1013, h=382, ext=jpeg, size=24840 bytes
    Image 387: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 388: xref=1605, w=917, h=174, ext=jpeg, size=7619 bytes
    Image 389: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 390: xref=1607, w=1537, h=827, ext=jpeg, size=67566 bytes
    Image 391: xref=1608, w=859, h=330, ext=jpeg, size=15232 bytes
    Image 392: xref=1609, w=963, h=141, ext=jpeg, size=7182 bytes
    Image 393: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 394: xref=1611, w=80, h=102, ext=jpeg, size=2357 bytes
    Image 395: xref=1612, w=119, h=194, ext=jpeg, size=4664 bytes
    Image 396: xref=1613, w=110, h=266, ext=jpeg, size=5980 bytes
    Image 397: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 398: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 399: xref=1134, w=384, h=201, ext=png, size=7478 bytes
    Image 400: xref=1135, w=381, h=198, ext=jpeg, size=13628 bytes
    Image 401: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 402: xref=1615, w=1342, h=168, ext=jpeg, size=18273 bytes
    Image 403: xref=1616, w=673, h=150, ext=jpeg, size=12108 bytes
    Image 404: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 405: xref=1618, w=873, h=373, ext=jpeg, size=12016 bytes
    Image 406: xref=1619, w=956, h=171, ext=jpeg, size=6028 bytes
    Image 407: xref=1620, w=518, h=83, ext=jpeg, size=8774 bytes
    Image 408: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 409: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 410: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 411: xref=1624, w=835, h=189, ext=jpeg, size=5916 bytes
    Image 412: xref=1625, w=901, h=127, ext=jpeg, size=4263 bytes
    Image 413: xref=1626, w=882, h=178, ext=jpeg, size=8425 bytes
    Image 414: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 415: xref=1628, w=875, h=180, ext=jpeg, size=5646 bytes
    Image 416: xref=1629, w=1336, h=192, ext=jpeg, size=15512 bytes
    Image 417: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 418: xref=1631, w=794, h=557, ext=jpeg, size=27201 bytes
    Image 419: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 420: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 421: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 422: xref=1635, w=527, h=114, ext=jpeg, size=11494 bytes
    Image 423: xref=1636, w=403, h=35, ext=jpeg, size=1489 bytes
    Image 424: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 425: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 426: xref=1638, w=992, h=159, ext=jpeg, size=14429 bytes
    Image 427: xref=1639, w=991, h=146, ext=jpeg, size=14385 bytes
    Image 428: xref=1640, w=598, h=45, ext=jpeg, size=2868 bytes
    Image 429: xref=1641, w=1037, h=183, ext=jpeg, size=13028 bytes
    Image 430: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 431: xref=1643, w=1003, h=148, ext=jpeg, size=12399 bytes
    Image 432: xref=1644, w=476, h=158, ext=jpeg, size=5134 bytes
    Image 433: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 434: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 435: xref=1647, w=689, h=895, ext=jpeg, size=33208 bytes
    Image 436: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 437: xref=1649, w=1046, h=195, ext=jpeg, size=11990 bytes
    Image 438: xref=1650, w=736, h=120, ext=jpeg, size=11098 bytes
    Image 439: xref=1651, w=1343, h=193, ext=jpeg, size=15752 bytes
    Image 440: xref=1652, w=626, h=120, ext=jpeg, size=7507 bytes
    Image 441: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 442: xref=1654, w=586, h=101, ext=jpeg, size=12373 bytes
    Image 443: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 444: xref=1656, w=447, h=83, ext=jpeg, size=6620 bytes
    Image 445: xref=1657, w=585, h=289, ext=jpeg, size=27957 bytes
    Image 446: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 447: xref=1659, w=839, h=213, ext=jpeg, size=8759 bytes
    Image 448: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 449: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 450: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 451: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 452: xref=1663, w=676, h=443, ext=jpeg, size=34104 bytes
    Image 453: xref=1664, w=1028, h=207, ext=jpeg, size=15136 bytes
    Image 454: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 455: xref=1666, w=486, h=174, ext=jpeg, size=8884 bytes
    Image 456: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 457: xref=1668, w=274, h=256, ext=jpeg, size=5572 bytes
    Image 458: xref=1669, w=814, h=264, ext=jpeg, size=7900 bytes
    Image 459: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 460: xref=1671, w=826, h=270, ext=jpeg, size=12842 bytes
    Image 461: xref=1672, w=835, h=284, ext=jpeg, size=14329 bytes
    Image 462: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 463: xref=1674, w=1040, h=209, ext=jpeg, size=12029 bytes
    Image 464: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 465: xref=1676, w=678, h=159, ext=jpeg, size=7213 bytes
    Image 466: xref=1677, w=793, h=339, ext=jpeg, size=14294 bytes
    Image 467: xref=1678, w=1086, h=355, ext=jpeg, size=19859 bytes
    Image 468: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 469: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 470: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 471: xref=1682, w=926, h=245, ext=jpeg, size=23496 bytes
    Image 472: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 473: xref=1684, w=1045, h=142, ext=jpeg, size=9071 bytes
    Image 474: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 475: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 476: xref=1686, w=941, h=164, ext=jpeg, size=12584 bytes
    Image 477: xref=1687, w=901, h=148, ext=jpeg, size=12297 bytes
    Image 478: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 479: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 480: xref=1690, w=366, h=129, ext=jpeg, size=8096 bytes
    Image 481: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 482: xref=1692, w=745, h=230, ext=jpeg, size=18397 bytes
    Image 483: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 484: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 485: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 486: xref=1696, w=703, h=139, ext=jpeg, size=8076 bytes
    Image 487: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 488: xref=1698, w=749, h=285, ext=jpeg, size=15972 bytes
    Image 489: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 490: xref=1700, w=1005, h=164, ext=jpeg, size=10138 bytes
    Image 491: xref=1701, w=781, h=160, ext=jpeg, size=14387 bytes
    Image 492: xref=1702, w=804, h=174, ext=jpeg, size=15165 bytes
    Image 493: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 494: xref=1704, w=848, h=178, ext=jpeg, size=16172 bytes
    Image 495: xref=1705, w=869, h=190, ext=jpeg, size=16387 bytes
    Image 496: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 497: xref=1140, w=536, h=66, ext=jpeg, size=9274 bytes
    Image 498: xref=1141, w=1231, h=266, ext=jpeg, size=69671 bytes
    Image 499: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 500: xref=1707, w=796, h=60, ext=jpeg, size=4304 bytes
    Image 501: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 502: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 503: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 504: xref=1711, w=256, h=127, ext=jpeg, size=6913 bytes
    Image 505: xref=1712, w=558, h=49, ext=jpeg, size=3071 bytes
    Image 506: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 507: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 508: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 509: xref=1716, w=251, h=30, ext=jpeg, size=1635 bytes
    Image 510: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 511: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 512: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 513: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 514: xref=1721, w=1049, h=801, ext=jpeg, size=34051 bytes
    Image 515: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 516: xref=1143, w=661, h=461, ext=jpeg, size=50399 bytes
    Image 517: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 518: xref=1723, w=1018, h=318, ext=jpeg, size=23862 bytes
    Image 519: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 520: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 521: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 522: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 523: xref=1728, w=1343, h=997, ext=jpeg, size=67573 bytes
    Image 524: xref=1729, w=1124, h=364, ext=jpeg, size=27933 bytes
    Image 525: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 526: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 527: xref=1732, w=1093, h=532, ext=jpeg, size=21811 bytes
    Image 528: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 529: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 530: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 531: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 532: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 533: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 534: xref=1145, w=659, h=239, ext=jpeg, size=26089 bytes
    Image 535: xref=1146, w=661, h=242, ext=jpeg, size=27512 bytes
    Image 536: xref=1147, w=657, h=88, ext=jpeg, size=13176 bytes
    Image 537: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 538: xref=1737, w=978, h=294, ext=jpeg, size=18925 bytes
    Image 539: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 540: xref=1739, w=1431, h=267, ext=jpeg, size=23076 bytes
    Image 541: xref=1740, w=693, h=223, ext=jpeg, size=14712 bytes
    Image 542: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 543: xref=1742, w=1217, h=267, ext=jpeg, size=21023 bytes
    Image 544: xref=1743, w=370, h=155, ext=jpeg, size=5714 bytes
    Image 545: xref=1744, w=346, h=220, ext=jpeg, size=13397 bytes
    Image 546: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 547: xref=1746, w=501, h=245, ext=jpeg, size=11586 bytes
    Image 548: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 549: xref=1748, w=702, h=262, ext=jpeg, size=6992 bytes
    Image 550: xref=1749, w=1235, h=248, ext=jpeg, size=15031 bytes
    Image 551: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 552: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 553: xref=1752, w=608, h=277, ext=jpeg, size=25779 bytes
    Image 554: xref=1753, w=1395, h=358, ext=jpeg, size=40784 bytes
    Image 555: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 556: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 557: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 558: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 559: xref=1149, w=661, h=329, ext=jpeg, size=35998 bytes
    Image 560: xref=1150, w=733, h=328, ext=jpeg, size=37061 bytes
    Image 561: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 562: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 563: xref=1759, w=1205, h=959, ext=jpeg, size=53874 bytes
    Image 564: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 565: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 566: xref=1762, w=577, h=463, ext=jpeg, size=29183 bytes
    Image 567: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 568: xref=1764, w=544, h=456, ext=jpeg, size=17446 bytes
    Image 569: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 570: xref=1766, w=572, h=424, ext=jpeg, size=11672 bytes
    Image 571: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 572: xref=1714, w=661, h=253, ext=jpeg, size=17820 bytes
    Image 573: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 574: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 575: xref=1770, w=521, h=77, ext=jpeg, size=10522 bytes
    Image 576: xref=1771, w=861, h=212, ext=jpeg, size=9812 bytes
    Image 577: xref=1772, w=853, h=128, ext=jpeg, size=4650 bytes
    Image 578: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 579: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 580: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 581: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 582: xref=1776, w=258, h=207, ext=jpeg, size=9276 bytes
    Image 583: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 584: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
    Image 585: xref=1779, w=657, h=413, ext=jpeg, size=23519 bytes
    Image 586: xref=1077, w=800, h=43, ext=jpeg, size=1228 bytes
